South Province Area Five,Tarountula,,1
South Province Area Five,Pawmi,,1
South Province Area Five,Pawmo,,1
South Province Area Five,Nacli,,1
South Province Area Five,Naclstack,,1
South Province Area Five,Charcadet,,1
South Province Area Five,Tadbulb,,1
South Province Area Five,Toedscool,,1
South Province Area Five,Klawf,,1
South Province Area Five,Flittle,,1
South Province Area Five,Wiglett,,1
South Province Area Five,Flamigo,,1
South Province Area Five,Clodsire,,1
South Province Area Six,Psyduck,,1
South Province Area Six,Golduck,,1
South Province Area Six,Hypno,,1
South Province Area Six,Chansey,,1
South Province Area Six,Scyther,,1
South Province Area Six,Magikarp,,1
South Province Area Six,Vaporeon,,1
South Province Area Six,Flareon,,1
South Province Area Six,Dratini,,1
South Province Area Six,Sunflora,,1
South Province Area Six,Misdreavus,Violet,1
South Province Area Six,Dunsparce,,1
South Province Area Six,Donphan,,1
South Province Area Six,Meditite,,1
South Province Area Six,Medicham,,1
South Province Area Six,Swablu,,1
South Province Area Six,Altaria,,1
South Province Area Six,Whiscash,,1
South Province Area Six,Vespiquen,,1
South Province Area Six,Drifloon,Scarlet,1
South Province Area Six,Honchkrow,,1
South Province Area Six,Bronzong,,1
South Province Area Six,Lilligant,,1
South Province Area Six,Basculin,,1
South Province Area Six,Gothorita,,1
South Province Area Six,Gothitelle,,1
South Province Area Six,Rufflet,,1
South Province Area Six,Floette,,1
South Province Area Six,Gogoat,,1
South Province Area Six,Sylveon,,1
South Province Area Six,Klefki,,1
South Province Area Six,Gumshoos,,1
South Province Area Six,Mudsdale,,1
South Province Area Six,Greedent,,1
South Province Area Six,Drednaw,,1
South Province Area Six,Sinistea,,1
South Province Area Six,Hattrem,,1
South Province Area Six,Dreepy,Violet,1
South Province Area Six,Nymble,,1
South Province Area Six,Lokix,,1
South Province Area Six,Pawmo,,1
South Province Area Six,Bellibolt,,1
South Province Area Six,Scovillain,,1
South Province Area Six,Flittle,,1
South Province Area Six,Espathra,,1
South Province Area Six,Tinkatuff,,1
South Province Area Six,Bombirdier,,1
South Province Area Six,Clodsire,,1
West Province Area One,Psyduck,,1
West Province Area One,Mankey,,1
West Province Area One,Primeape,,1
West Province Area One,Gastly,,1
West Province Area One,Haunter,,1
West Province Area One,Hypno,,1
West Province Area One,Voltorb,,1
West Province Area One,Marill,,1
West Province Area One,Misdreavus,Violet,1
West Province Area One,Phampy,,1
West Province Area One,Larvitar,Scarlet,1
West Province Area One,Makuhita,,1
West Province Area One,Sableye,,1
West Province Area One,Numel,,1
West Province Area One,Swablu,,1
West Province Area One,Combee,,1
West Province Area One,Vespiquen,,1
West Province Area One,Buizel,,1
West Province Area One,Drifloon,Scarlet,1
West Province Area One,Bronzor,,1
West Province Area One,Happiny,,1
West Province Area One,Gible,,1
West Province Area One,Petilil,,1
West Province Area One,Basculin,,1
West Province Area One,Flabèbè,,1
West Province Area One,Floette,,1
West Province Area One,Skiddo,,1
West Province Area One,Yungoos,,1
West Province Area One,Gumshoos,,1
West Province Area One,Crabrawler,,1
West Province Area One,Rockruff,,1
West Province Area One,Mudbray,,1
West Province Area One,Saladit,,1
West Province Area One,Chewtle,,1
West Province Area One,Arrokuda,,1
West Province Area One,Falinks,,1
West Province Area One,Nymble,,1
West Province Area One,Pawmi,,1
West Province Area One,Pawmo,,1
West Province Area One,Squakabilly,,1
West Province Area One,Nacli,,1
West Province Area One,Charcadet,,1
West Province Area One,Wattrel,,1
West Province Area One,Capsakid,,1
West Province Area One,Flittle,,1
West Province Area One,Tinkatink,,1
West Province Area One,Wiglett,,1
West Province Area One,Cyclizar,,1
West Province Area Two,Psyduck,,1
West Province Area Two,Slowpoke,,1
West Province Area Two,Slowbro,,1
West Province Area Two,Chansey,,1
West Province Area Two,Tauros,,1
West Province Area Two,Magikarp,,1
West Province Area Two,Ditto,,1
West Province Area Two,Flaafy,,1
West Province Area Two,Azumarill,,1
West Province Area Two,Skiploom,,1
West Province Area Two,Murkrow,,1
West Province Area Two,Girafarig,,1
West Province Area Two,Dunsparce,,1
West Province Area Two,Donphan,,1
West Province Area Two,Hariyama,,1
West Province Area Two,Sableye,,1
West Province Area Two,Meditite,,1
West Province Area Two,Barboach,,1
West Province Area Two,Tropius,,1
West Province Area Two,Bagon,Violet,1
West Province Area Two,Staravia,,1
West Province Area Two,Buizel,,1
West Province Area Two,Floatzel,,1
West Province Area Two,Stunky,Scarlet,1
West Province Area Two,Bronzor,,1
West Province Area Two,Gible,,1
West Province Area Two,Gabite,,1
West Province Area Two,Croagunk,,1
West Province Area Two,Rotom,,1
West Province Area Two,Basculin,,1
West Province Area Two,Deerling,,1
West Province Area Two,Fletchinder,,1
West Province Area Two,Skiddo,,1
West Province Area Two,Noibat,,1
West Province Area Two,Yungoos,,1
West Province Area Two,Gumshoos,,1
West Province Area Two,Crabrawler,,1
West Province Area Two,Saladit,,1
West Province Area Two,Sandygast,,1
West Province Area Two,Palossand,,1
West Province Area Two,Chewtle,,1
West Province Area Two,Drednaw,,1
West Province Area Two,Arrokuda,,1
West Province Area Two,Barraskewda,,1
West Province Area Two,Falinks,,1
West Province Area Two,Pincurchin,,1
West Province Area Two,Dreepy,Violet,1
West Province Area Two,Oinkologne,,1
West Province Area Two,Lokix,,1
West Province Area Two,Pawmo,,1
West Province Area Two,Tandemaus,,1
West Province Area Two,Nacil,,1
West Province Area Two,Charcadet,,1
West Province Area Two,Tadbulb,,1
West Province Area Two,Bellibolt,,1
West Province Area Two,Wattrel,,1
West Province Area Two,Maschiff,,1
West Province Area Two,Toedscool,,1
West Province Area Two,Tinkabuff,,1
West Province Area Two,Wiglett,,1
West Province Area Two,Wugtrio,,1
West Province Area Two,Finizen,,1
West Province Area Two,Cyclizar,,1
West Province Area Two,Glimment,,1
West Province Area Two,Flamigo,,1
West Province Area Three,Pikachu,,1
West Province Area Three,Jigglypuff,,1
West Province Area Three,Meowth,,1
West Province Area Three,Persian,,1
West Province Area Three,Voltorb,,1
West Province Area Three,Electrode,,1
West Province Area Three,Chansey,,1
West Province Area Three,Margikarp,,1
West Province Area Three,Ditto,,1
West Province Area Three,Eevee,,1
West Province Area Three,Jolteon,,1
West Province Area Three,Sudowoodo,,1
West Province Area Three,Jumpluff,,1
West Province Area Three,Espeon,,1
West Province Area Three,Murkrow,,1
West Province Area Three,Girafarig,,1
West Province Area Three,Pineco,,1
West Province Area Three,Dunsparce,,1
West Province Area Three,Ursaring,,1
West Province Area Three,Shroomish,,1
West Province Area Three,Breloom,,1
West Province Area Three,Vigoroth,,1
West Province Area Three,Hariyama,,1
West Province Area Three,Altaria,,1
West Province Area Three,Whiscash,,1
West Province Area Three,Tropius,,1
West Province Area Three,Staravia,,1
West Province Area Three,Pachirisu,,1
West Province Area Three,Floatzel,,1
West Province Area Three,Leafeon,,1
West Province Area Three,Lilligant,,1
West Province Area Three,Basculin,,1
West Province Area Three,Sylveon,,1
West Province Area Three,Dedenne,,1
West Province Area Three,Goomy,,1
West Province Area Three,Sliggoo,,1
West Province Area Three,Gumshoos,,1
West Province Area Three,Steennee,,1
West Province Area Three,Komala,,1
West Province Area Three,Mimikyu,,1
West Province Area Three,Greedent,,1
West Province Area Three,Applin,,1
West Province Area Three,Hatenna,,1
West Province Area Three,Dreepy,Violet,1
West Province Area Three,Oinkologne,,1
West Province Area Three,Spidops,,1
West Province Area Three,Pawmo,,1
West Province Area Three,Naclstack,,1
West Province Area Three,Tandemaus,,1
West Province Area Three,Charcadet,,1
West Province Area Three,Bellibolt,,1
West Province Area Three,Maschiff,,1
West Province Area Three,Mabosstiff,,1
West Province Area Three,Shroodle,,1
West Province Area Three,Toedscool,,1
West Province Area Three,Bombirdier,,1
West Province Area Three,Cyclizar,,1
West Province Area Three,Greavard,,1
West Province Area Three,Flamigo,,1
West Province Area Three,Cetoddle,,1
West Province Area Three,Clodsire,,1
West Paldean Sea,Shellder,,1
West Paldean Sea,Cloyster,,1
West Paldean Sea,Magikarp,,1
West Paldean Sea,Gyarados,,1
West Paldean Sea,Qwilfish,,1
West Paldean Sea,Wingull,,1
West Paldean Sea,Pelipper,,1
West Paldean Sea,Luvdisc,,1
West Paldean Sea,Buizel,,1
West Paldean Sea,Floatzel,,1
West Paldean Sea,Finneon,,1
West Paldean Sea,Lumineon,,1
West Paldean Sea,Tynamo,,1
West Paldean Sea,Eelektrik,,1
West Paldean Sea,Skrelp,Scarlet,1
West Paldean Sea,Clauncher,Violet,1
West Paldean Sea,Bruxish,,1
West Paldean Sea,Arrokuda,,1
West Paldean Sea,Barraskewda,,1
West Paldean Sea,Wattrel,,1
West Paldean Sea,Kilowattrel,,1
West Paldean Sea,Bombirdier,,1
West Paldean Sea,Finizen,,1
West Paldean Sea,Veluza,,1
North Paldean Sea,Shelder,,1
North Paldean Sea,Cloyster,,1
North Paldean Sea,Magikarp,,1
North Paldean Sea,Gyarados,,1
North Paldean Sea,Qwilfish,,1
North Paldean Sea,Pelipper,,1
North Paldean Sea,Floatzel,,1
North Paldean Sea,Lumineon,,1
North Paldean Sea,Alomomola,,1
North Paldean Sea,Tynamo,,1
North Paldean Sea,Eelektrik,,1
North Paldean Sea,Clauncher,Violet,1
North Paldean Sea,Clawitzer,Violet,1
North Paldean Sea,Bergmite,,1
North Paldean Sea,Avalugg,,1
North Paldean Sea,Barraskewda,,1
North Paldean Sea,Eiscue,Violet,1
North Paldean Sea,Kilowattrel,,1
North Paldean Sea,Finizen,,1
North Paldean Sea,Veluza,,1
North Paldean Sea,Skrelp,Scarlet,1
North Paldean Sea,Dragalge,Scarlet,1
South Paldean Sea,Shellder,,1
South Paldean Sea,Cloyster,,1
South Paldean Sea,Magikarp,,1
South Paldean Sea,Gyarados,,1
South Paldean Sea,Qwilfish,,1
South Paldean Sea,Wingull,,1
South Paldean Sea,Luvdisc,,1
South Paldean Sea,Buizel,,1
South Paldean Sea,Floatzel,,1
South Paldean Sea,Eelektrik,,1
South Paldean Sea,Clauncher,Violet,1
South Paldean Sea,Clawitzer,Violet,1
South Paldean Sea,Arrokuda,,1
South Paldean Sea,Barraskewda,,1
South Paldean Sea,Watttel,,1
South Paldean Sea,Finizen,,1
South Paldean Sea,Skrelp,Scarlet,1
East Paldean Sea,Skrelp,Scarlet,1
East Paldean Sea,Shellder,,1
East Paldean Sea,Cloyster,,1
East Paldean Sea,Margikarp,,1
East Paldean Sea,Gyarados,,1
East Paldean Sea,Sunflora,,1
East Paldean Sea,Qwilfish,,1
East Paldean Sea,Luvdisc,,1
East Paldean Sea,Combee,,1
East Paldean Sea,Vespiquen,,1
East Paldean Sea,Buizel,,1
East Paldean Sea,Floatzel,,1
East Paldean Sea,Vivillon,,1
East Paldean Sea,Flabébé,,1
East Paldean Sea,Floette,,1
East Paldean Sea,Clauncher,Violet,1
East Paldean Sea,Mareanie,,1
East Paldean Sea,Toxapex,,1
East Paldean Sea,Bruxish,,1
East Paldean Sea,Arrokuda,,1
East Paldean Sea,Barraskewda,,1
East Paldean Sea,Dolliv,,1
East Paldean Sea,Wattrel,,1
East Paldean Sea,Kilowattrel,,1
East Paldean Sea,Finizen,,1
Alfornada Cavern,Diglett,,1
Alfornada Cavern,Dugtrio,,1
Alfornada Cavern,Ampharos,,1
Alfornada Cavern,Umbreon,,1
Alfornada Cavern,Dunsparce,,1
Alfornada Cavern,Hariyama,,1
Alfornada Cavern,Sableye,,1
Alfornada Cavern,Meditite,,1
Alfornada Cavern,Medicham,,1
Alfornada Cavern,Altaria,,1
Alfornada Cavern,Banette,,1
Alfornada Cavern,Bagon,Violet,1
Alfornada Cavern,Shelgon,Violet,1
Alfornada Cavern,Mismagius,Violet,1
Alfornada Cavern,Gible,,1
Alfornada Cavern,Gabite,,1
Alfornada Cavern,Gallade,,1
Alfornada Cavern,Deino,Scarlet,1
Alfornada Cavern,Gumshoos,,1
Alfornada Cavern,Lycanroc,,1
Alfornada Cavern,Mudbray,,1
Alfornada Cavern,Salandit,,1
Alfornada Cavern,Salazzle,,1
Alfornada Cavern,Toxtricity,,1
Alfornada Cavern,Lokix,,1
Alfornada Cavern,Naclstack,,1
Alfornada Cavern,Glimmet,,1
Alfornada Cavern,Larvitar,Scarlet,1
Alfornada Cavern,Pupitar,Scarlet,1
Alfornada Cavern,Drifblim,Scarlet,1
Dalizapa Passage,Larvitar,Scarlet,1
Dalizapa Passage,Drifloon,Scarlet,1
Dalizapa Passage,Drifblim,Scarlet,1
Dalizapa Passage,Dugtrio,,1
Dalizapa Passage,Magneton,,1
Dalizapa Passage,Haunter,,1
Dalizapa Passage,Hypno,,1
Dalizapa Passage,Magikarp,,1
Dalizapa Passage,Flareon,,1
Dalizapa Passage,Umbreon,,1
Dalizapa Passage,Misdreavus,Violet,1
Dalizapa Passage,Dunsparce,,1
Dalizapa Passage,Sneasel,,1
Dalizapa Passage,Ursaring,,1
Dalizapa Passage,Phanpy,,1
Dalizapa Passage,Donaphan,,1
Dalizapa Passage,Kirlia,,1
Dalizapa Passage,Vigoroth,,1
Dalizapa Passage,Hariyama,,1
Dalizapa Passage,Sableye,,1
Dalizapa Passage,Medicham,,1
Dalizapa Passage,Torkoal,,1
Dalizapa Passage,Grumpig,,1
Dalizapa Passage,Snorunt,,1
Dalizapa Passage,Bagon,Violet,1
Dalizapa Passage,Honchkrow,,1
Dalizapa Passage,Bronzong,,1
Dalizapa Passage,Spiritomb,,1
Dalizapa Passage,Gabite,,1
Dalizapa Passage,Weavile,,1
Dalizapa Passage,Gallade,,1
Dalizapa Passage,Froslass,,1
Dalizapa Passage,Deerling,,1
Dalizapa Passage,Sawsbuck,,1
Dalizapa Passage,Axew,,1
Dalizapa Passage,Fraxure,,1
Dalizapa Passage,Cubchoo,,1
Dalizapa Passage,Beartic,,1
Dalizapa Passage,Rufflet,,1
Dalizapa Passage,Deino,Scarlet,1
Dalizapa Passage,Pyroar,,1
Dalizapa Passage,Gogoat,,1
Dalizapa Passage,Gumshoos,,1
Dalizapa Passage,Lycanroc,,1
Dalizapa Passage,Mudbray,,1
Dalizapa Passage,Mudsdale,,1
Dalizapa Passage,Salandit,,1
Dalizapa Passage,Salazzle,,1
Dalizapa Passage,Greedent,,1
Dalizapa Passage,Snom,,1
Dalizapa Passage,Copperajah,,1
Dalizapa Passage,Lokix,,1
Dalizapa Passage,Naclstack,,1
Dalizapa Passage,Scovillain,,1
Dalizapa Passage,Flittle,,1
Dalizapa Passage,Espathra,,1
Dalizapa Passage,Tinkatuff,,1
Dalizapa Passage,Revavroom,,1
Dalizapa Passage,Cyclizar,,1
Dalizapa Passage,Greavard,,1
Dalizapa Passage,Houndstone,,1
Dalizapa Passage,Cetoddle,,1
Dalizapa Passage,Frigibax,,1
Asado Desert,Larvitar,Scarlet,1
Asado Desert,Diglett,,1
Asado Desert,Dugtrio,,1
Asado Desert,Dunsparce,,1
Asado Desert,Phanpy,,1
Asado Desert,Donphan,,1
Asado Desert,Makuhita,,1
Asado Desert,Cacnea,,1
Asado Desert,Cacturne,,1
Asado Desert,Hippopotas,,1
Asado Desert,Hippowdon,,1
Asado Desert,Sandile,,1
Asado Desert,Rufflet,,1
Asado Desert,Braviary,,1
Asado Desert,Larvesta,,1
Asado Desert,Skiddo,,1
Asado Desert,Yungoos,,1
Asado Desert,Gumshoos,,1
Asado Desert,Silicobra,,1
Asado Desert,Sandaconda,,1
Asado Desert,Stonjourner,Scarlet,1
Asado Desert,Lokix,,1
Asado Desert,Nacil,,1
Asado Desert,Charcadet,,1
Asado Desert,Bramblin,,1
Asado Desert,Capsakid,,1
Asado Desert,Rellor,,1
Asado Desert,Flittle,,1
Asado Desert,Espathra,,1
Asado Desert,Tinkatink,,1
Asado Desert,Orthworm,,1
Tagtree Thicket,Drifloon,Scarlet,1
Tagtree Thicket,Venonat,,1
Tagtree Thicket,Psyduck,,1
Tagtree Thicket,Magikarp,,1
Tagtree Thicket,Vaporeon,,1
Tagtree Thicket,Sunflora,,1
Tagtree Thicket,Murkrow,,1
Tagtree Thicket,Misdreavus,Violet,1
Tagtree Thicket,Pineco,,1
Tagtree Thicket,Dunsparce,,1
Tagtree Thicket,Barboach,,1
Tagtree Thicket,Whiscash,,1
Tagtree Thicket,Combee,,1
Tagtree Thicket,Buizel,,1
Tagtree Thicket,Zorua,,1
Tagtree Thicket,Foongus,,1
Tagtree Thicket,Gumshoos,,1
Tagtree Thicket,Fomantis,,1
Tagtree Thicket,Oranguru,Scarlet,1
Tagtree Thicket,Passimian,Violet,1
Tagtree Thicket,Komala,,1
Tagtree Thicket,Mimikyu,,1
Tagtree Thicket,Greedent,,1
Tagtree Thicket,Applin,,1
Tagtree Thicket,Hattrem,,1
Tagtree Thicket,Impidimp,,1
Tagtree Thicket,Morgrem,,1
Tagtree Thicket,Oinkologne,,1
Tagtree Thicket,Spidops,,1
Tagtree Thicket,Dolliv,,1
Tagtree Thicket,Charcadet,,1
Tagtree Thicket,Bellibolt,,1
Tagtree Thicket,Shroodle,,1
Tagtree Thicket,Grafaiai,,1
Tagtree Thicket,Toedscool,,1
Tagtree Thicket,Clodsire,,1
